id,key,value,type
4922549647,street,Konrad-Struve-Straße,addr
4922549647,entrance,yes,regular
4922549648,city,Elmshorn,addr
4922549648,housenumber,11,addr
4922549648,postcode,25336,addr
4922549648,street,Konrad-Struve-Straße,addr
4922549648,entrance,yes,regular
4922549649,city,Elmshorn,addr
4922549649,housenumber,13,addr
4922549649,postcode,25336,addr
4922549649,street,Konrad-Struve-Straße,addr
4922549649,entrance,yes,regular
4922549650,city,Elmshorn,addr
4922549650,housenumber,15,addr
4922549650,postcode,25336,addr
4922549650,street,Konrad-Struve-Straße,addr
4922549650,entrance,yes,regular
4922549651,city,Elmshorn,addr
4922549651,housenumber,17,addr
4922549651,postcode,25336,addr
4922549651,street,Konrad-Struve-Straße,addr
4922549651,entrance,yes,regular
4922549652,city,Elmshorn,addr
4922549652,housenumber,19,addr
4922549652,postcode,25336,addr
4922549652,street,Konrad-Struve-Straße,addr
4922549652,entrance,yes,regular
4922549653,city,Elmshorn,addr
4922549653,housenumber,21,addr
4922549653,postcode,25336,addr
4922549653,street,Konrad-Struve-Straße,addr
4922549653,entrance,yes,regular
4922549654,city,Elmshorn,addr
4922549654,housenumber,23,addr
4922549654,postcode,25336,addr
4922549654,street,Konrad-Struve-Straße,addr
4922549654,entrance,yes,regular
4922549658,city,Elmshorn,addr
4922549658,housenumber,38,addr
4922549658,postcode,25336,addr
4922549658,street,Konrad-Struve-Straße,addr
4922549658,entrance,yes,regular
4922549659,city,Elmshorn,addr
4922549659,housenumber,36,addr
4922549659,postcode,25336,addr
4922549659,street,Konrad-Struve-Straße,addr
4922549659,entrance,yes,regular
4922549660,city,Elmshorn,addr
4922549660,housenumber,34,addr
4922549660,postcode,25336,addr
4922549660,street,Konrad-Struve-Straße,addr
4922549660,entrance,yes,regular
4922549661,city,Elmshorn,addr
4922549661,housenumber,32,addr
4922549661,postcode,25336,addr
4922549661,street,Konrad-Struve-Straße,addr
4922549661,entrance,yes,regular
4922549662,city,Elmshorn,addr
4922549662,housenumber,30,addr
4922549662,postcode,25336,addr
4922549662,street,Konrad-Struve-Straße,addr
4922549662,entrance,yes,regular
4922549663,city,Elmshorn,addr
4922549663,housenumber,28,addr
4922549663,postcode,25336,addr
4922549663,street,Konrad-Struve-Straße,addr
4922549663,entrance,yes,regular
4922549664,city,Elmshorn,addr
4922549664,housenumber,26,addr
4922549664,postcode,25336,addr
4922549664,street,Konrad-Struve-Straße,addr
4922549664,entrance,yes,regular
4922549667,emergency,fire_hydrant,regular
4922549667,diameter,100,fire_hydrant
4922549667,position,sidewalk,fire_hydrant
4922549667,type,underground,fire_hydrant
4922549667,ref,2531,regular
4922549668,city,Elmshorn,addr
4922549668,housenumber,39,addr
4922549668,postcode,25336,addr
4922549668,street,Konrad-Struve-Straße,addr
4922549668,entrance,yes,regular
4922549669,city,Elmshorn,addr
4922549669,housenumber,37,addr
4922549669,postcode,25336,addr
4922549669,street,Konrad-Struve-Straße,addr
4922549669,entrance,yes,regular
4922549670,city,Elmshorn,addr
4922549670,housenumber,35,addr
4922549670,postcode,25336,addr
4922549670,street,Konrad-Struve-Straße,addr
4922549670,entrance,yes,regular
4922549671,city,Elmshorn,addr
4922549671,housenumber,33,addr
4922549671,postcode,25336,addr
4922549671,street,Konrad-Struve-Straße,addr
4922549671,entrance,yes,regular
4922549672,city,Elmshorn,addr
4922549672,housenumber,31,addr
4922549672,postcode,25336,addr
4922549672,street,Konrad-Struve-Straße,addr
4922549672,entrance,yes,regular
4922549673,city,Elmshorn,addr
4922549673,housenumber,29,addr
4922549673,postcode,25336,addr
4922549673,street,Konrad-Struve-Straße,addr
4922549673,entrance,yes,regular
4922549674,city,Elmshorn,addr
4922549674,housenumber,27,addr
4922549674,postcode,25336,addr
4922549674,street,Konrad-Struve-Straße,addr
4922549674,entrance,yes,regular
4922549675,city,Elmshorn,addr
4922549675,housenumber,25,addr
4922549675,postcode,25336,addr
4922549675,street,Konrad-Struve-Straße,addr
4922549675,entrance,yes,regular
4922549676,city,Elmshorn,addr
4922549676,housenumber,25a,addr
4922549676,postcode,25336,addr
4922549676,street,Konrad-Struve-Straße,addr
4922549676,entrance,yes,regular
4922549680,city,Elmshorn,addr
4922549680,housenumber,52,addr
4922549680,postcode,25336,addr
4922549680,street,Konrad-Struve-Straße,addr
4922549680,entrance,yes,regular
4922549681,city,Elmshorn,addr
4922549681,housenumber,50,addr
4922549681,postcode,25336,addr
4922549681,street,Konrad-Struve-Straße,addr
4922549681,entrance,yes,regular
4922549682,city,Elmshorn,addr
4922549682,housenumber,48,addr
4922549682,postcode,25336,addr
4922549682,street,Konrad-Struve-Straße,addr
4922549682,entrance,yes,regular
4922549683,city,Elmshorn,addr
4922549683,housenumber,46,addr
4922549683,postcode,25336,addr
4922549683,street,Konrad-Struve-Straße,addr
4922549683,entrance,yes,regular
4922549684,city,Elmshorn,addr
4922549684,housenumber,44,addr
4922549684,postcode,25336,addr
4922549684,street,Konrad-Struve-Straße,addr
4922549684,entrance,yes,regular
4922549685,city,Elmshorn,addr
4922549685,housenumber,42,addr
4922549685,postcode,25336,addr
4922549685,street,Konrad-Struve-Straße,addr
4922549685,entrance,yes,regular
4922549686,city,Elmshorn,addr
4922549686,housenumber,40,addr
4922549686,postcode,25336,addr
4922549686,street,Konrad-Struve-Straße,addr
4922549686,entrance,yes,regular
4922549690,emergency,fire_hydrant,regular
4922549690,diameter,150,fire_hydrant
4922549690,position,lane,fire_hydrant
4922549690,type,underground,fire_hydrant
4922549690,ref,3084,regular
4922549695,emergency,fire_hydrant,regular
4922549695,diameter,150,fire_hydrant
4922549695,position,sidewalk,fire_hydrant
4922549695,type,underground,fire_hydrant
4922549695,ref,1096,regular
4922549698,city,Elmshorn,addr
4922549698,housenumber,54,addr
4922549698,postcode,25336,addr
4922549698,street,Konrad-Struve-Straße,addr
4922549698,entrance,yes,regular
4922549699,city,Elmshorn,addr
4922549699,housenumber,56,addr
4922549699,postcode,25336,addr
4922549699,street,Konrad-Struve-Straße,addr
4922549699,entrance,yes,regular
4922549700,city,Elmshorn,addr
4922549700,housenumber,58,addr
4922549700,postcode,25336,addr
4922549700,street,Konrad-Struve-Straße,addr
4922549700,entrance,yes,regular
4922549701,city,Elmshorn,addr
4922549701,housenumber,60,addr
4922549701,postcode,25336,addr
4922549701,street,Konrad-Struve-Straße,addr
4922549701,entrance,yes,regular
4922549702,city,Elmshorn,addr
4922549702,housenumber,62,addr
4922549702,postcode,25336,addr
4922549702,street,Konrad-Struve-Straße,addr
4922549702,entrance,yes,regular
4922549703,city,Elmshorn,addr
4922549703,housenumber,64,addr
4922549703,postcode,25336,addr
4922549703,street,Konrad-Struve-Straße,addr
4922549703,entrance,yes,regular
4922549704,city,Elmshorn,addr
4922549704,housenumber,66,addr
4922549704,postcode,25336,addr
4922549704,street,Konrad-Struve-Straße,addr
4922549704,entrance,yes,regular
4922549705,city,Elmshorn,addr
4922549705,housenumber,68,addr
4922549705,postcode,25336,addr
4922549705,street,Konrad-Struve-Straße,addr
4922549705,entrance,yes,regular
4922549710,city,Elmshorn,addr
4922549710,housenumber,70,addr
4922549710,postcode,25336,addr
4922549710,street,Konrad-Struve-Straße,addr
4922549710,entrance,yes,regular
4922549711,city,Elmshorn,addr
4922549711,housenumber,72,addr
4922549711,postcode,25336,addr
4922549711,street,Konrad-Struve-Straße,addr
4922549711,entrance,yes,regular
4922549712,city,Elmshorn,addr
4922549712,housenumber,74,addr
4922549712,postcode,25336,addr
4922549712,street,Konrad-Struve-Straße,addr
4922549712,entrance,yes,regular
4922549713,city,Elmshorn,addr
4922549713,housenumber,76,addr
4922549713,postcode,25336,addr
4922549713,street,Konrad-Struve-Straße,addr
4922549713,entrance,yes,regular
4922549714,city,Elmshorn,addr
4922549714,housenumber,78,addr
4922549714,postcode,25336,addr
4922549714,street,Konrad-Struve-Straße,addr
4922549714,entrance,yes,regular
4922549720,emergency,fire_hydrant,regular
4922549720,diameter,100,fire_hydrant
4922549720,position,sidewalk,fire_hydrant
4922549720,type,underground,fire_hydrant
4922549720,ref,2932,regular
4922552521,city,Elmshorn,addr
4922552521,housenumber,80,addr
4922552521,postcode,25336,addr
4922552521,street,Konrad-Struve-Straße,addr
4922552521,entrance,yes,regular
4922552522,city,Elmshorn,addr
4922552522,housenumber,82,addr
4922552522,postcode,25336,addr
4922552522,street,Konrad-Struve-Straße,addr
4922552522,entrance,yes,regular
4922552523,city,Elmshorn,addr
4922552523,housenumber,84,addr
4922552523,postcode,25336,addr
4922552523,street,Konrad-Struve-Straße,addr
4922552523,entrance,yes,regular
4922552524,city,Elmshorn,addr
4922552524,housenumber,86,addr
4922552524,postcode,25336,addr
4922552524,street,Konrad-Struve-Straße,addr
4922552524,entrance,yes,regular
4922552525,city,Elmshorn,addr
4922552525,housenumber,88,addr
4922552525,postcode,25336,addr
4922552525,street,Konrad-Struve-Straße,addr
4922552525,entrance,yes,regular
4922552526,city,Elmshorn,addr
4922552526,housenumber,90,addr
4922552526,postcode,25336,addr
4922552526,street,Konrad-Struve-Straße,addr
4922552526,entrance,yes,regular
4922552527,city,Elmshorn,addr
4922552527,housenumber,92,addr
4922552527,postcode,25336,addr
4922552527,street,Konrad-Struve-Straße,addr
4922552527,entrance,yes,regular
4922552528,city,Elmshorn,addr
4922552528,housenumber,94,addr
4922552528,postcode,25336,addr
4922552528,street,Konrad-Struve-Straße,addr
4922552528,entrance,yes,regular
4922552529,city,Elmshorn,addr
4922552529,housenumber,96,addr
4922552529,postcode,25336,addr
4922552529,street,Konrad-Struve-Straße,addr
4922552529,entrance,yes,regular
4922552530,city,Elmshorn,addr
4922552530,housenumber,98,addr
4922552530,postcode,25336,addr
4922552530,street,Konrad-Struve-Straße,addr
4922552530,entrance,yes,regular
4922552531,city,Elmshorn,addr
4922552531,housenumber,100,addr
4922552531,postcode,25336,addr
4922552531,street,Konrad-Struve-Straße,addr
4922552531,entrance,yes,regular
4922552536,city,Elmshorn,addr
4922552536,housenumber,102,addr
4922552536,postcode,25336,addr
4922552536,street,Konrad-Struve-Straße,addr
4922552536,entrance,yes,regular
4922552537,city,Elmshorn,addr
4922552537,housenumber,104,addr
4922552537,postcode,25336,addr
4922552537,street,Konrad-Struve-Straße,addr
4922552537,entrance,yes,regular
4922552538,city,Elmshorn,addr
4922552538,housenumber,106,addr
4922552538,postcode,25336,addr
4922552538,street,Konrad-Struve-Straße,addr
4922552538,entrance,yes,regular
4922552539,city,Elmshorn,addr
4922552539,housenumber,108,addr
4922552539,postcode,25336,addr
4922552539,street,Konrad-Struve-Straße,addr
4922552539,entrance,yes,regular
4922552540,city,Elmshorn,addr
4922552540,housenumber,110,addr
4922552540,postcode,25336,addr
4922552540,street,Konrad-Struve-Straße,addr
4922552540,entrance,yes,regular
4922552541,city,Elmshorn,addr
4922552541,housenumber,112,addr
4922552541,postcode,25336,addr
4922552541,street,Konrad-Struve-Straße,addr
4922552541,entrance,yes,regular
4922552542,city,Elmshorn,addr
4922552542,housenumber,114,addr
4922552542,postcode,25336,addr
4922552542,street,Konrad-Struve-Straße,addr
4922552542,entrance,yes,regular
4922552543,city,Elmshorn,addr
4922552543,housenumber,116,addr
4922552543,postcode,25336,addr
4922552543,street,Konrad-Struve-Straße,addr
4922552543,entrance,yes,regular
4922552546,emergency,fire_hydrant,regular
4922552546,diameter,100,fire_hydrant
4922552546,position,sidewalk,fire_hydrant
4922552546,type,underground,fire_hydrant
4922552546,ref,2726,regular
4922552547,city,Elmshorn,addr
4922552547,housenumber,11,addr
4922552547,postcode,25336,addr
4922552547,street,Heinrich-Hauschildt-Straße,addr
4922552547,entrance,yes,regular
4922552548,city,Elmshorn,addr
4922552548,housenumber,13,addr
4922552548,postcode,25336,addr
4922552548,street,Heinrich-Hauschildt-Straße,addr
4922552548,entrance,yes,regular
4922552549,city,Elmshorn,addr
4922552549,housenumber,7,addr
4922552549,postcode,25336,addr
4922552549,street,Heinrich-Hauschildt-Straße,addr
4922552549,entrance,yes,regular
4922552550,city,Elmshorn,addr
4922552550,housenumber,9,addr
4922552550,postcode,25336,addr
4922552550,street,Heinrich-Hauschildt-Straße,addr
4922552550,entrance,yes,regular
4922552551,city,Elmshorn,addr
4922552551,housenumber,5,addr
4922552551,postcode,25336,addr
4922552551,street,Heinrich-Hauschildt-Straße,addr
4922552551,entrance,yes,regular
4922552552,city,Elmshorn,addr
4922552552,housenumber,3,addr
4922552552,postcode,25336,addr
4922552552,street,Heinrich-Hauschildt-Straße,addr
4922552552,entrance,yes,regular
4922552553,city,Elmshorn,addr
4922552553,housenumber,4,addr
4922552553,postcode,25336,addr
4922552553,street,Heinrich-Hauschildt-Straße,addr
4922552553,entrance,yes,regular
4922552554,city,Elmshorn,addr
4922552554,housenumber,2,addr
4922552554,postcode,25336,addr
4922552554,street,Heinrich-Hauschildt-Straße,addr
4922552554,entrance,yes,regular
4922552555,city,Elmshorn,addr
4922552555,housenumber,6,addr
4922552555,postcode,25336,addr
4922552555,street,Heinrich-Hauschildt-Straße,addr
4922552555,entrance,yes,regular
4922552556,city,Elmshorn,addr
4922552556,housenumber,8,addr
4922552556,postcode,25336,addr
4922552556,street,Heinrich-Hauschildt-Straße,addr
4922552556,entrance,yes,regular
4922552557,city,Elmshorn,addr
4922552557,housenumber,12,addr
4922552557,postcode,25336,addr
4922552557,street,Heinrich-Hauschildt-Straße,addr
4922552557,entrance,yes,regular
4922552558,city,Elmshorn,addr
4922552558,housenumber,10,addr
4922552558,postcode,25336,addr
4922552558,street,Heinrich-Hauschildt-Straße,addr
4922552558,entrance,yes,regular
4923612266,city,Elmshorn,addr
4923612266,housenumber,11,addr
4923612266,postcode,25336,addr
4923612266,street,Morthorststraße,addr
4923612266,entrance,yes,regular
4923612267,city,Elmshorn,addr
4923612267,housenumber,13,addr
4923612267,postcode,25336,addr
4923612267,street,Morthorststraße,addr
4923612267,entrance,yes,regular
4923612268,city,Elmshorn,addr
4923612268,housenumber,15,addr
4923612268,postcode,25336,addr
4923612268,street,Morthorststraße,addr
4923612268,entrance,yes,regular
4923612269,city,Elmshorn,addr
4923612269,housenumber,17,addr
4923612269,postcode,25336,addr
4923612269,street,Morthorststraße,addr
4923612269,entrance,yes,regular
4923612270,city,Elmshorn,addr
4923612270,housenumber,19,addr
4923612270,postcode,25336,addr
4923612270,street,Morthorststraße,addr
4923612270,entrance,yes,regular
4923612271,city,Elmshorn,addr
4923612271,housenumber,21,addr
4923612271,postcode,25336,addr
4923612271,street,Morthorststraße,addr
4923612271,entrance,yes,regular
4923612272,city,Elmshorn,addr
4923612272,housenumber,23,addr
4923612272,postcode,25336,addr
4923612272,street,Morthorststraße,addr
4923612272,entrance,yes,regular
4923612273,city,Elmshorn,addr
4923612273,housenumber,25,addr
4923612273,postcode,25336,addr
4923612273,street,Morthorststraße,addr
4923612273,entrance,yes,regular
4923612276,city,Elmshorn,addr
4923612276,housenumber,27a,addr
4923612276,postcode,25336,addr
4923612276,street,Morthorststraße,addr
4923612276,entrance,yes,regular
4923612279,city,Elmshorn,addr
4923612279,housenumber,41,addr
4923612279,postcode,25336,addr
4923612279,street,Morthorststraße,addr
4923612279,entrance,yes,regular
4923612280,city,Elmshorn,addr
4923612280,housenumber,39,addr
4923612280,postcode,25336,addr
4923612280,street,Morthorststraße,addr
4923612280,entrance,yes,regular
4923612281,city,Elmshorn,addr
4923612281,housenumber,37,addr
4923612281,postcode,25336,addr
4923612281,street,Morthorststraße,addr
4923612281,entrance,yes,regular
4923612282,city,Elmshorn,addr
4923612282,housenumber,35,addr
4923612282,postcode,25336,addr
4923612282,street,Morthorststraße,addr
4923612282,entrance,yes,regular
